
Joint Seat Allocation Authority 2026
IITs, IISc, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2026-27

 Home
 CSC Login
Opening and Closing Ranks
Round No
Institute Type
Institute Name
Academic Program
Seat Type / Category
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
National Institute of Technology, Tiruchirappalli	Architecture (5 Years, Bachelor of Architecture)	OS	SC	Female-only (including Supernumerary)	35	35
National Institute of Technology, Tiruchirappalli	Architecture (5 Years, Bachelor of Architecture)	OS	ST	Gender-Neutral	21	21
National Institute of Technology, Tiruchirappalli	Architecture (5 Years, Bachelor of Architecture)	OS	ST	Female-only (including Supernumerary)	12	12
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	11289	15322
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	19853	24201
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	8832	15056
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	11480	11480
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	3928	5222
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	6678	6733
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	386	386
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	1797	2964
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	2951	2951
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	3245	3761
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	2065	2065
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	6472	11645
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	20124	21676
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	606	606
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	1516	1749
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	3044	3044
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	3333	4602
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	8333	8333
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Female-only (including Supernumerary)	471	471
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	1403	1744
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	2782	2782
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	362	770
National Institute of Technology, Tiruchirappalli	Chemical Engineering (4 Years, Bachelor of Technology)	OS	ST (PwD)	Gender-Neutral	54	54
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	15104	25480
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	26749	30818
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	18962	24815
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	15763	15763
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	7061	8794
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	8864	9488
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	547	547
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Female-only (including Supernumerary)	550	550
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	2116	3026
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	2711	3469
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	HS	SC (PwD)	Gender-Neutral	99	99
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	2197	3420
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	3029	3029
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	10227	15884
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	22047	25445
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	501	501
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	2325	2754
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	4984	4984
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	OS	EWS (PwD)	Gender-Neutral	106	106
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	4259	6376
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	7501	10474
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	211	211
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	1721	2626
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	2884	3974
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	434	706
National Institute of Technology, Tiruchirappalli	Civil Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	661	661
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	1034	3812
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	2602	5732
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	124	124
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Female-only (including Supernumerary)	322	322
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	727	2470
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	6548	6548
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	783	1219
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	1388	2282
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	250	737
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	592	610
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	SC (PwD)	Gender-Neutral	37	37
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	78	500
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	1263	1263
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	103	1317
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	92	2319
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	37	37
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	140	248
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	401	401
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	266	436
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	932	956
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	17	17
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	20	154
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	281	432
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	47	95
National Institute of Technology, Tiruchirappalli	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	74	74
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	5142	7642
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	11571	13230
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	282	282
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	5854	6465
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	10894	10894
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	1833	2097
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	3728	4153
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	1148	1459
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	1488	2188
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	SC (PwD)	Gender-Neutral	56	56
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	714	1172
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	637	637
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	3877	4987
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	8259	10161
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	320	320
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	594	835
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	1754	1754
National Institute of Technology, Tiruchirappalli	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	1535	2323
