
Joint Seat Allocation Authority 2026
IITs, IISc, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2026-27

 Home
 CSC Login
Opening and Closing Ranks
Round No
Institute Type
Institute Name
Academic Program
Seat Type / Category
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	4854	5990
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	19570	35428
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	29055	45994
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	1954	2516
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	5080	6091
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	EWS (PwD)	Gender-Neutral	488	488
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	10946	15907
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	1552	1552
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	5756	10240
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	4174	5539
Birla Institute of Technology, Mesra, Ranchi	Food Engineering and Technology (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	53806	77123
Birla Institute of Technology, Mesra, Ranchi	Food Engineering and Technology (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	77312	80384
Birla Institute of Technology, Mesra, Ranchi	Food Engineering and Technology (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	11535	12909
Birla Institute of Technology, Mesra, Ranchi	Food Engineering and Technology (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	27424	29504
Birla Institute of Technology, Mesra, Ranchi	Food Engineering and Technology (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	13959	14243
Birla Institute of Technology, Mesra, Ranchi	Food Engineering and Technology (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	7096	7495
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	AI	OPEN	Gender-Neutral	28580	41133
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	AI	OPEN	Female-only (including Supernumerary)	40471	49525
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	AI	OPEN (PwD)	Gender-Neutral	3276	3276
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	AI	EWS	Gender-Neutral	6248	7936
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	AI	OBC-NCL	Gender-Neutral	13239	19664
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	AI	SC	Gender-Neutral	9542	12273
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	AI	ST	Gender-Neutral	4677	6555
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	31676	53694
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	50763	60237
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	3099	3099
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	8339	9023
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	16828	22038
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	1524	1524
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	7873	12322
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	3990	6513
Birla Institute of Technology, Mesra, Ranchi	Physics (5 Years, Integrated Master of Science)	AI	OPEN	Gender-Neutral	25878	67822
Birla Institute of Technology, Mesra, Ranchi	Physics (5 Years, Integrated Master of Science)	AI	OPEN	Female-only (including Supernumerary)	44327	69469
Birla Institute of Technology, Mesra, Ranchi	Physics (5 Years, Integrated Master of Science)	AI	OPEN (PwD)	Gender-Neutral	3163	3163
Birla Institute of Technology, Mesra, Ranchi	Physics (5 Years, Integrated Master of Science)	AI	EWS	Gender-Neutral	11331	12099
Birla Institute of Technology, Mesra, Ranchi	Physics (5 Years, Integrated Master of Science)	AI	OBC-NCL	Gender-Neutral	23447	29013
Birla Institute of Technology, Mesra, Ranchi	Physics (5 Years, Integrated Master of Science)	AI	SC	Gender-Neutral	11258	14032
Birla Institute of Technology, Mesra, Ranchi	Physics (5 Years, Integrated Master of Science)	AI	ST	Gender-Neutral	3927	7829
Birla Institute of Technology, Mesra, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	55103	67784
Birla Institute of Technology, Mesra, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	68142	71913
Birla Institute of Technology, Mesra, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	3635	3635
Birla Institute of Technology, Mesra, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	10306	11303
Birla Institute of Technology, Mesra, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	22880	27498
Birla Institute of Technology, Mesra, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	12833	14090
Birla Institute of Technology, Mesra, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	4896	7181
Birla Institute of Technology, Mesra, Ranchi	Quantitative Economics & Data Science (5 Years, Integrated Master of Science)	AI	OPEN	Gender-Neutral	37793	47237
Birla Institute of Technology, Mesra, Ranchi	Quantitative Economics & Data Science (5 Years, Integrated Master of Science)	AI	OPEN	Female-only (including Supernumerary)	54313	59864
Birla Institute of Technology, Mesra, Ranchi	Quantitative Economics & Data Science (5 Years, Integrated Master of Science)	AI	OPEN (PwD)	Gender-Neutral	3871	3871
Birla Institute of Technology, Mesra, Ranchi	Quantitative Economics & Data Science (5 Years, Integrated Master of Science)	AI	EWS	Gender-Neutral	7319	8811
Birla Institute of Technology, Mesra, Ranchi	Quantitative Economics & Data Science (5 Years, Integrated Master of Science)	AI	OBC-NCL	Gender-Neutral	17771	22834
Birla Institute of Technology, Mesra, Ranchi	Quantitative Economics & Data Science (5 Years, Integrated Master of Science)	AI	SC	Gender-Neutral	11878	13037
Birla Institute of Technology, Mesra, Ranchi	Quantitative Economics & Data Science (5 Years, Integrated Master of Science)	AI	ST	Gender-Neutral	7030	7467
Gurukula Kangri Vishwavidyalaya, Haridwar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	58445	86028
Gurukula Kangri Vishwavidyalaya, Haridwar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	2345	4050
Gurukula Kangri Vishwavidyalaya, Haridwar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	12945	14388
Gurukula Kangri Vishwavidyalaya, Haridwar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	27674	33526
Gurukula Kangri Vishwavidyalaya, Haridwar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	11218	15571
Gurukula Kangri Vishwavidyalaya, Haridwar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	6216	7841
Gurukula Kangri Vishwavidyalaya, Haridwar	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	62189	106140
Gurukula Kangri Vishwavidyalaya, Haridwar	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	3829	3829
Gurukula Kangri Vishwavidyalaya, Haridwar	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	16072	17078
Gurukula Kangri Vishwavidyalaya, Haridwar	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	34922	39707
Gurukula Kangri Vishwavidyalaya, Haridwar	Electrical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	16153	17484
Gurukula Kangri Vishwavidyalaya, Haridwar	Electrical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	7723	8531
Gurukula Kangri Vishwavidyalaya, Haridwar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	63512	98224
Gurukula Kangri Vishwavidyalaya, Haridwar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	15055	15861
Gurukula Kangri Vishwavidyalaya, Haridwar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	32588	38048
Gurukula Kangri Vishwavidyalaya, Haridwar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	15468	17077
Gurukula Kangri Vishwavidyalaya, Haridwar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	6469	8550
Gurukula Kangri Vishwavidyalaya, Haridwar	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	79695	115457
Gurukula Kangri Vishwavidyalaya, Haridwar	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	17562	18322
Gurukula Kangri Vishwavidyalaya, Haridwar	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	39117	41793
Gurukula Kangri Vishwavidyalaya, Haridwar	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	14055	17800
Gurukula Kangri Vishwavidyalaya, Haridwar	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	7643	8648
Gurukula Kangri Vishwavidyalaya, Haridwar	ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	52285	94900
Gurukula Kangri Vishwavidyalaya, Haridwar	ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	4645	4645
Gurukula Kangri Vishwavidyalaya, Haridwar	ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	14724	15427
Gurukula Kangri Vishwavidyalaya, Haridwar	ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	31370	36139
Gurukula Kangri Vishwavidyalaya, Haridwar	ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	15656	15966
Gurukula Kangri Vishwavidyalaya, Haridwar	ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	8219	8567
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	95999	129089
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	106628	125396
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	19918	19980
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	43676	44211
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	43915	44010
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	16855	18198
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	16020	16020
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	8458	8933
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Civil Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	61396	83872
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Civil Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	3059	3059
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Civil Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	12753	13043
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Civil Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	28095	31320
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Civil Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	9554	13370
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Civil Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	4770	5626
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	15782	55074
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	3241	3241
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	8212	8505
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	18141	21440
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	11318	12346
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	3886	5645
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	44387	66311
